user_id,age,gender,height_cm,weight_kg,goal,experience_level
1190,56,Male,162.19809484879357,59.948696002737854,cardio,advanced
1191,46,Female,158.77575533281575,68.30981850753236,weight_loss,beginner
1192,65,Female,173.1868283585618,87.46739809238372,cardio,advanced
1193,38,Male,182.12379253554522,40.0,weight_loss,beginner
1194,62,Male,177.90749666316424,55.89031832542341,muscle_gain,intermediate
1195,58,Male,173.7260445716626,77.68501263425216,cardio,intermediate
1196,15,Male,154.8111497820515,59.78381550596338,muscle_gain,beginner
1197,17,Female,156.7011110035108,59.751557383212216,cardio,advanced
1198,67,Female,178.92923182801627,80.39826550787345,cardio,advanced
1199,61,Male,140.0,86.47810323694367,muscle_gain,advanced
1200,57,Female,163.7807426634279,88.03111455187603,weight_loss,advanced
1201,60,Male,155.02600878097175,42.24818172823835,weight_loss,intermediate
1202,58,Male,144.88358141335044,52.37062323557366,cardio,intermediate
1203,67,Female,200.0,76.0436186312503,cardio,beginner
1204,68,Female,155.23387465256934,56.51277012498676,weight_loss,advanced
1205,66,Female,166.6424063169716,75.03939125788715,weight_loss,beginner
1206,49,Male,166.54112757927973,58.621823327159305,muscle_gain,beginner
1207,19,Female,173.42871968723378,65.33242978601909,weight_loss,beginner
1208,62,Male,165.2960649187563,55.435780835289236,muscle_gain,beginner
1209,64,Male,151.92812285171894,86.27192784800197,cardio,advanced
1210,46,Female,181.4075177752896,81.24258773940467,cardio,intermediate
1211,20,Female,177.75952523578513,92.5235685287544,cardio,intermediate
1212,70,Male,161.2281760360077,57.079100113283644,weight_loss,beginner
1213,70,Female,171.76968261693438,59.721575970701636,muscle_gain,advanced
1214,50,Female,170.8359452785095,51.872462447626944,weight_loss,beginner
1215,38,Male,173.3282920190515,88.52999898449016,muscle_gain,intermediate
1216,25,Female,170.1370529437738,84.91781955628997,weight_loss,advanced
1217,54,Male,163.00812480975344,49.684240392011745,cardio,intermediate
1218,16,Male,165.5671054234127,68.98789694216356,cardio,intermediate
1219,38,Female,154.10794374424833,86.6098516641334,cardio,intermediate
1220,31,Male,152.46258954344856,65.89511573699261,muscle_gain,intermediate
1221,51,Female,143.36244213988027,88.04425182226836,weight_loss,advanced
1222,61,Male,160.11656506212628,64.28133201082998,weight_loss,beginner
1223,25,Female,163.9598225146055,87.7307571286645,weight_loss,advanced
1224,27,Female,167.6272347145438,74.09576306669801,cardio,advanced
1225,28,Female,157.42329321341558,63.84333388790605,weight_loss,intermediate
1226,73,Male,174.60618356324412,44.009452848634474,muscle_gain,advanced
1227,70,Male,179.55555922743466,63.61693412194258,weight_loss,beginner
1228,38,Male,182.8528836235991,54.287911285484626,weight_loss,advanced
1229,48,Female,188.2293924498415,54.33699489169883,cardio,beginner
1230,40,Female,159.06152470661496,69.4838783419099,weight_loss,beginner
1231,73,Male,167.68377788525916,78.63799738906684,muscle_gain,beginner
1232,18,Male,166.97907684764712,51.38701004411174,weight_loss,beginner
1233,39,Female,176.26152155857926,68.05292043466193,weight_loss,advanced
1234,62,Female,173.84580740279114,65.02383669279612,muscle_gain,intermediate
1235,45,Male,165.3602558602864,50.33763085354037,muscle_gain,advanced
1236,73,Male,171.2613755550331,68.4086201072101,cardio,beginner
1237,37,Female,180.50026103556752,68.9397239450571,cardio,advanced
1238,62,Male,169.00756841905573,66.24658571514219,cardio,advanced
1239,23,Male,153.87391698724636,78.1744653725481,cardio,beginner
1240,54,Male,156.70405066232772,46.79690951489327,cardio,intermediate
1241,38,Male,178.95607076368864,65.70150292660486,cardio,advanced
1242,19,Male,163.07866711203263,71.52486000306979,muscle_gain,advanced
1243,16,Male,169.722138666419,62.01011178303535,muscle_gain,advanced
1244,43,Male,165.63519152622686,49.42611018966268,muscle_gain,intermediate
1245,65,Male,178.99891265471948,54.611149229000176,cardio,beginner
1246,68,Male,163.10177500914622,55.6556935662803,weight_loss,intermediate
1247,32,Female,169.43118911072636,73.99643399627169,muscle_gain,intermediate
1248,17,Male,165.07280160839892,62.373403354933714,weight_loss,intermediate
1249,20,Male,162.84655479280408,49.847181774030524,muscle_gain,intermediate
1250,26,Male,155.81931141322454,60.51119391308841,muscle_gain,advanced
1251,72,Female,169.67296922652088,87.77924439036062,muscle_gain,advanced
1252,59,Female,157.42222299430588,49.31536698422296,weight_loss,advanced
1253,49,Female,166.20314545566913,86.86889447214688,cardio,advanced
1254,54,Female,165.25560963145907,78.08889897616685,weight_loss,intermediate
1255,19,Male,163.8532106502348,84.54970242195498,muscle_gain,beginner
1256,36,Female,154.9552865074172,83.02176439074269,muscle_gain,beginner
1257,29,Male,160.52755692598515,71.63706109149349,cardio,intermediate
1258,73,Female,162.4384714983286,50.50369601281254,weight_loss,beginner
1259,54,Male,157.62017196638064,67.58074389540113,muscle_gain,advanced
1260,67,Male,153.65316814120578,58.908533522297276,muscle_gain,intermediate
1261,38,Female,176.58962521547326,53.88493622451017,muscle_gain,advanced
1262,49,Female,168.91644289784512,88.69966912833272,weight_loss,advanced
1263,37,Male,166.54501845510254,82.36474699943035,cardio,beginner
1264,48,Male,159.77713498562795,54.75219025453831,cardio,intermediate
1265,56,Male,159.12839812047517,49.57664531835589,weight_loss,beginner
1266,29,Female,155.6254079340021,96.67473704426996,muscle_gain,intermediate
1267,20,Female,144.03053100515496,68.3172059170169,weight_loss,intermediate
1268,66,Male,152.18737051792522,85.41096572336576,cardio,advanced
1269,69,Male,147.85255355686405,69.37509887805793,cardio,intermediate
1270,36,Female,163.2311238806708,65.93358352429027,cardio,beginner
1271,74,Female,168.7939184684241,43.553202271443205,cardio,advanced
1272,43,Female,163.0501843263786,62.919293892703635,muscle_gain,intermediate
1273,39,Male,159.47428138976997,45.79132929244878,cardio,beginner
1274,29,Female,160.18759727205605,59.18416067162618,cardio,intermediate
1275,62,Female,154.7149908451015,58.03823050284424,weight_loss,beginner
1276,71,Male,178.92561386070574,76.09412649192876,weight_loss,advanced
1277,69,Female,159.61477320682778,90.24999345115226,weight_loss,intermediate
1278,39,Female,157.56954403217387,44.80792904000447,weight_loss,beginner
1279,28,Male,167.39960528754776,74.55551262535963,cardio,intermediate
1280,51,Male,172.18857520668024,48.867661453473964,weight_loss,intermediate
1281,20,Female,169.0385278984145,73.0311096240814,weight_loss,beginner
1282,43,Male,169.66873717120944,73.0094066116109,cardio,beginner
1283,44,Female,180.3625473395442,68.07114426003892,muscle_gain,advanced
1284,33,Female,165.87720102657798,71.48277858200746,weight_loss,beginner
1285,42,Male,167.45751335084123,95.2742577342059,cardio,advanced
1286,21,Female,171.93057351851584,55.73986389093019,muscle_gain,intermediate
1287,38,Male,154.31545212993953,56.09794223074124,cardio,advanced
1288,56,Male,156.60796518846712,74.0666999587987,cardio,intermediate
1289,28,Female,168.48441814903728,50.06872276025891,muscle_gain,beginner
1290,70,Female,151.36707551576555,83.63140935494762,muscle_gain,beginner
1291,68,Female,167.77702185106094,88.08224170848078,cardio,beginner
1292,59,Female,171.47957743642087,100.39697194893627,cardio,beginner
1293,23,Female,168.71632414620774,66.32204590325308,muscle_gain,intermediate
1294,69,Male,175.20626660860074,63.623029920977146,muscle_gain,intermediate
1295,37,Male,169.57472176793135,75.97103085765364,cardio,intermediate
1296,54,Male,157.68675372084323,94.90831522998366,cardio,advanced
1297,24,Female,164.17684867145653,62.18507052581195,cardio,intermediate
1298,22,Female,170.14405708518748,62.40763527763147,muscle_gain,intermediate
1299,19,Female,157.65112408151285,73.75212657151378,muscle_gain,advanced
1300,53,Female,179.66425899761506,88.5874510465081,cardio,advanced
1301,72,Male,159.914431721649,61.93176986241839,cardio,advanced
1302,31,Female,169.4200089677979,48.05344701282581,weight_loss,beginner
1303,52,Female,174.69851583517334,75.48638111910927,weight_loss,advanced
1304,51,Male,164.44806303267282,94.84641499485892,weight_loss,beginner
1305,45,Male,177.55306912641035,51.99494529213253,cardio,beginner
1306,39,Male,149.6313117344905,82.61174551507315,cardio,beginner
1307,28,Female,151.86773985403119,77.00988775552433,weight_loss,advanced
1308,21,Female,165.68590739332262,96.22872883889104,muscle_gain,beginner
1309,55,Female,167.53862710384004,73.1744216139366,cardio,intermediate
1310,61,Female,154.9210677754736,86.89924108555965,cardio,intermediate
1311,72,Male,169.25411704454558,53.09160057079697,weight_loss,beginner
1312,68,Male,154.6289237407022,60.74061435523208,muscle_gain,intermediate
1313,21,Female,169.81127659728847,77.35671429755844,muscle_gain,intermediate
1314,24,Female,166.06494589003145,50.40010362267789,weight_loss,intermediate
1315,58,Female,162.76169319096056,61.86154144793737,weight_loss,beginner
1316,42,Female,153.57106079648136,68.23887520490611,weight_loss,beginner
1317,40,Male,168.02809120973797,78.58145714522588,muscle_gain,beginner
1318,69,Female,150.8697315542587,60.775880735853576,cardio,intermediate
1319,65,Female,178.60702340194715,105.57465369447861,weight_loss,advanced
1320,42,Male,182.0602060138294,72.14291254661622,cardio,beginner
1321,30,Female,153.80365863843554,76.71243230506303,weight_loss,intermediate
1322,59,Male,142.41988324963486,40.0,cardio,advanced
1323,46,Female,180.68699655719823,50.94950290492014,muscle_gain,intermediate
1324,72,Male,160.91109832551123,66.45946518878576,weight_loss,beginner
1325,19,Female,168.23657498655712,65.99452600294534,muscle_gain,intermediate
1326,24,Male,165.44889975771184,69.06600412044644,muscle_gain,intermediate
1327,62,Male,166.0008056380722,93.29716729000646,weight_loss,intermediate
1328,41,Male,170.82122636665991,82.03601789102437,cardio,intermediate
1329,30,Female,174.77808635086558,64.14641890399461,muscle_gain,advanced
1330,49,Female,166.85903297178086,60.92313312557455,weight_loss,intermediate
1331,35,Female,148.36689651950817,46.30582368932408,weight_loss,advanced
1332,62,Male,147.81178101804366,91.66671033085434,weight_loss,intermediate
1333,57,Female,159.39247757580836,62.38881127427797,muscle_gain,advanced
1334,30,Female,177.01978188968056,73.78508003968683,muscle_gain,advanced
1335,32,Female,157.7670117043863,70.70951853418153,weight_loss,beginner
1336,62,Female,156.58323608255014,83.15760327041193,weight_loss,advanced
1337,19,Female,160.6025273654747,65.45754997373359,cardio,intermediate
1338,54,Male,152.52249619315785,80.98436449073088,muscle_gain,beginner
1339,21,Male,152.12773059460756,93.74512721397255,cardio,intermediate
1340,33,Male,160.23389871415665,81.95252873674957,weight_loss,advanced
1341,54,Male,168.24742705107556,67.7295322240497,weight_loss,advanced
1342,65,Female,153.43420136925806,79.69423275406052,muscle_gain,advanced
1343,54,Female,163.07806017418767,71.74753422047502,muscle_gain,beginner
1344,46,Male,151.05860715477013,58.61576564395152,muscle_gain,intermediate
1345,20,Male,169.29845619059347,43.63495510252716,muscle_gain,intermediate
1346,25,Female,174.88691008905226,91.79507713985493,muscle_gain,intermediate
1347,55,Male,167.68792852701316,72.01185558906602,muscle_gain,intermediate
1348,43,Male,154.84059951319384,66.18311928112722,cardio,beginner
1349,26,Male,176.98533894357956,75.23550992411856,cardio,advanced
1350,65,Male,176.91659520633678,79.06393363259717,cardio,advanced
1351,61,Female,165.2100886505136,77.88832428183441,cardio,beginner
1352,20,Male,160.77796824034712,49.10154530410239,cardio,advanced
1353,54,Male,159.3109485826352,76.31198948255846,weight_loss,intermediate
1354,68,Female,170.81091119563462,62.37442910508281,cardio,advanced
1355,51,Male,161.19102806990642,66.75871557744392,weight_loss,beginner
1356,64,Male,153.42170590110715,73.45909042534794,muscle_gain,advanced
1357,67,Male,155.46538537425664,63.05348528439794,weight_loss,intermediate
1358,26,Female,144.58060957668067,54.33880145025431,muscle_gain,beginner
1359,53,Female,153.69913581993782,61.47263290316289,muscle_gain,advanced
1360,40,Male,165.75013262887987,84.36721933906905,weight_loss,advanced
1361,27,Male,171.13007519509463,90.80744202130494,muscle_gain,beginner
1362,31,Female,166.35385778929788,58.00326762258344,weight_loss,advanced
1363,69,Female,176.45003162715116,85.44394871645991,cardio,intermediate
1364,36,Female,169.81647622770583,67.58390909646133,cardio,advanced
1365,30,Male,150.34007525557644,54.199364912804256,muscle_gain,intermediate
1366,21,Male,167.55087232797447,63.59443835532521,cardio,advanced
1367,17,Male,171.30692875015384,79.39983441940583,weight_loss,advanced
1368,66,Male,166.16779062712612,103.44018479808614,muscle_gain,advanced
1369,42,Male,170.43048325750163,55.39672494247299,muscle_gain,intermediate
1370,64,Female,157.75217054534193,64.61649569712395,muscle_gain,intermediate
1371,72,Female,151.65661285284102,79.04397208441667,muscle_gain,intermediate
1372,44,Female,153.91097985298313,50.509704204316805,cardio,intermediate
1373,29,Female,155.5407221793197,40.0,weight_loss,beginner
1374,55,Male,148.2119272124548,61.98631073615444,muscle_gain,advanced
1375,45,Female,165.66381859285548,64.49268384045911,muscle_gain,beginner
1376,30,Male,180.72266628574332,62.23637009344642,muscle_gain,beginner
1377,72,Female,181.74292079446303,76.14363868087302,cardio,intermediate
1378,32,Male,163.38335087821946,76.58919169077045,weight_loss,beginner
1379,59,Male,164.55255045673806,80.11849426783819,weight_loss,intermediate
1380,68,Male,170.7136744584272,72.45163916391598,muscle_gain,intermediate
1381,46,Male,166.79232633986706,53.226871480450626,muscle_gain,beginner
1382,73,Female,166.25015676180726,56.04919057301502,weight_loss,intermediate
1383,63,Male,170.10949410401113,80.54742739181633,muscle_gain,advanced
1384,16,Female,174.07270584804203,63.79087560390677,cardio,intermediate
1385,73,Female,168.9526347110612,63.16525281237665,weight_loss,intermediate
1386,65,Female,172.45495278172743,40.0,weight_loss,beginner
1387,68,Male,173.87148398735275,55.1891262943128,muscle_gain,intermediate
1388,33,Female,186.32495049840128,80.53125256402325,cardio,advanced
1389,34,Male,161.10590034511878,80.6273637351927,cardio,advanced
1390,70,Male,164.9840674994823,72.58207820380528,cardio,advanced
1391,67,Female,158.1603201410743,101.87722587590297,muscle_gain,beginner
1392,74,Male,150.27624914287554,91.74920499880878,muscle_gain,advanced
1393,74,Male,154.07743635591936,115.68353901851879,cardio,beginner
1394,40,Male,175.6357763596804,94.29580852570737,weight_loss,advanced
1395,74,Female,158.75981930044722,52.438682136532165,weight_loss,advanced
1396,24,Female,159.2493960592693,81.68427334486789,weight_loss,advanced
1397,23,Male,185.46379686702358,54.585288932872785,muscle_gain,beginner
1398,39,Male,183.24530485915344,55.5265514228295,cardio,intermediate
1399,17,Female,162.40873913095098,83.20908223085588,weight_loss,advanced
1400,66,Female,176.12354610822595,60.924271764595844,muscle_gain,advanced
1401,32,Male,162.1072572826247,52.8061357002164,muscle_gain,advanced
1402,25,Female,145.91026367405584,50.14330190529654,cardio,beginner
1403,16,Male,165.91707962285298,81.45736153385202,cardio,intermediate
1404,43,Male,180.97800204427483,83.67980917036007,weight_loss,advanced
1405,31,Male,169.6388750602366,60.00062714148242,cardio,advanced
1406,18,Male,170.13677866021217,74.8157263690986,muscle_gain,intermediate
1407,54,Female,148.5136459787774,70.00561596254958,muscle_gain,intermediate
1408,30,Male,169.1218696923943,71.49912845271022,muscle_gain,beginner
1409,36,Male,165.33392415556955,74.61963324493203,cardio,beginner
1410,73,Male,171.72015206077296,71.21924854449372,muscle_gain,advanced
1411,46,Male,158.2521787541667,74.70865623719796,muscle_gain,intermediate
1412,71,Female,171.63057760266105,89.3882886604923,cardio,intermediate
1413,66,Female,144.71805956551964,51.62298234869515,cardio,advanced
1414,67,Female,174.37878534778145,81.21563955874456,weight_loss,intermediate
1415,65,Female,158.02385124291035,64.8171766263515,weight_loss,beginner
1416,48,Male,172.39723180504822,61.304782827898016,muscle_gain,beginner
1417,67,Female,167.73097376015767,40.0,muscle_gain,intermediate
1418,21,Male,177.61484391525408,67.12499094503343,weight_loss,intermediate
1419,24,Male,149.03044639430414,59.46903023956735,cardio,advanced
1420,71,Male,168.75326117461844,77.12731030604728,weight_loss,intermediate
1421,43,Male,164.9487750177783,74.16448376854333,weight_loss,advanced
1422,22,Female,154.30938269832427,88.19619104726118,cardio,advanced
1423,28,Female,155.29706750524363,64.66929413469911,weight_loss,intermediate
1424,70,Male,162.17986352533092,80.48208107589902,weight_loss,beginner
1425,45,Female,175.57777111867165,75.33182007504023,weight_loss,advanced
1426,20,Male,152.18404314348956,71.2548326220046,cardio,advanced
1427,36,Male,156.4799221911721,65.22686518415412,cardio,beginner
1428,61,Female,140.4262702889862,95.15855188252317,muscle_gain,advanced
1429,72,Male,150.48215763925432,84.11521350092119,muscle_gain,intermediate
1430,33,Male,140.0,82.07921551120637,weight_loss,advanced
1431,29,Male,140.0,40.0,cardio,advanced
1432,70,Female,180.41676771214586,62.49355507014918,muscle_gain,intermediate
1433,33,Male,170.86644694339228,79.82823359067324,muscle_gain,advanced
1434,70,Female,160.24656121905784,75.69103896854473,weight_loss,beginner
1435,59,Male,184.08934223057517,63.89095409569592,weight_loss,advanced
1436,74,Male,166.8716720288612,90.14888866058041,weight_loss,beginner
1437,72,Male,181.97017549553206,45.46481852854258,cardio,advanced
1438,38,Male,160.02630814140718,71.88700888527315,weight_loss,beginner
1439,61,Male,166.43407938668935,71.83941296841739,weight_loss,advanced
1440,61,Male,156.06922206774556,79.65300044844585,weight_loss,beginner
1441,45,Male,174.4900038919619,108.74216573349642,muscle_gain,beginner
1442,51,Male,173.58515514998888,90.63143497930562,weight_loss,intermediate
1443,46,Male,165.1692839327753,59.358645090892686,cardio,advanced
1444,25,Female,177.28148061704584,60.857152914546205,muscle_gain,advanced
1445,46,Male,148.78713682149555,46.33967016742549,weight_loss,beginner
1446,72,Female,159.98556948503494,97.21610547645436,muscle_gain,advanced
1447,33,Male,163.36793425388956,67.72751096321365,muscle_gain,beginner
1448,20,Male,181.59195737369305,74.88057226434941,weight_loss,beginner
1449,41,Female,158.3980270813377,75.94195021166772,weight_loss,intermediate
1450,69,Female,163.82523417136844,68.47592989185952,cardio,beginner
1451,28,Female,165.51116377754357,61.49438701033847,muscle_gain,beginner
1452,32,Female,149.67636358265025,71.9098990475533,weight_loss,beginner
1453,49,Female,168.32203684145023,82.14510759071413,weight_loss,intermediate
1454,46,Female,178.2283079306069,66.62444046221749,cardio,intermediate
1455,52,Male,156.6203806628725,88.45428690309532,muscle_gain,beginner
1456,37,Female,161.29331222720376,86.53368101728952,muscle_gain,beginner
1457,53,Female,144.51576743061037,40.0,weight_loss,beginner
1458,74,Female,148.2004654103452,50.208236869353,cardio,advanced
1459,15,Male,140.0,60.60567509380765,muscle_gain,advanced
1460,48,Male,170.99588102992894,77.96627343529359,muscle_gain,beginner
1461,32,Male,145.70332776789027,51.09800391374951,cardio,advanced
1462,17,Female,164.47473820583463,88.9366337959658,weight_loss,advanced
1463,20,Female,159.37662329921847,85.33933072021725,weight_loss,beginner
1464,73,Female,174.5015957968434,65.609838697641,cardio,beginner
1465,72,Male,155.37401796655493,64.86571375574658,cardio,advanced
1466,60,Female,172.78496623675014,59.19492385508757,cardio,intermediate
1467,25,Male,154.3511363887668,76.67649846525325,weight_loss,beginner
1468,50,Female,176.81339187978762,79.28179950749758,muscle_gain,intermediate
1469,31,Female,167.20048863143842,61.35427613962716,cardio,intermediate
1470,63,Female,169.99241346528453,64.85918080662181,weight_loss,advanced
1471,34,Male,176.7023094040662,69.62701531895583,muscle_gain,intermediate
1472,65,Female,165.48972473160097,84.45616809463738,cardio,intermediate
1473,72,Male,162.83770950671266,58.229539850885935,muscle_gain,advanced
1474,38,Female,175.35628436482546,72.39358457513636,cardio,intermediate
1475,38,Female,182.2446041234781,68.74136013265327,cardio,advanced
1476,24,Female,159.41570668207493,84.26821668749547,muscle_gain,intermediate
1477,19,Female,174.91013185593008,40.0,cardio,advanced
1478,33,Female,156.61881700995872,59.81546400991339,weight_loss,intermediate
1479,47,Female,151.1598882291386,75.78910983669168,cardio,intermediate
1480,46,Male,161.93337618724817,84.64153291564472,weight_loss,advanced
1481,58,Female,164.5723859979135,86.90304656793458,cardio,advanced
1482,33,Female,150.80449363456165,80.91842439464628,cardio,advanced
1483,72,Male,165.34374589720335,44.82935214103086,weight_loss,beginner
1484,55,Female,177.94830163783936,45.5651327329681,cardio,advanced
1485,18,Male,161.79083190819568,77.75257261690113,muscle_gain,advanced
1486,41,Female,155.5607156986949,89.71164284177328,cardio,advanced
1487,73,Male,164.5101630864144,52.94788112496732,muscle_gain,advanced
1488,31,Female,171.19528903213393,66.12534126169454,cardio,beginner
1489,73,Male,173.5706520123319,57.61775112801655,cardio,intermediate
1490,74,Male,172.8438048463357,82.57724667737268,muscle_gain,intermediate
1491,18,Male,153.8024216640943,72.48065546524329,muscle_gain,beginner
1492,47,Male,155.41059967008616,55.053098216681846,cardio,beginner
1493,67,Female,176.77595045112176,57.64365740890863,weight_loss,beginner
1494,21,Male,175.26844935034646,49.04523762524079,muscle_gain,advanced
1495,16,Female,163.40862349701058,49.09119751392345,cardio,advanced
1496,35,Female,167.4791636126369,57.455129750907055,muscle_gain,advanced
1497,66,Male,169.76525066863076,79.08663133309182,cardio,intermediate
1498,30,Female,151.75303807937934,62.348283321758785,cardio,beginner
1499,53,Male,145.83664987014092,65.36142857416098,weight_loss,advanced
1500,55,Male,172.57105089285824,90.22367477277196,cardio,beginner
1501,49,Male,154.32765572850153,74.65134035788128,weight_loss,beginner
1502,48,Male,176.465564523942,40.0,weight_loss,beginner
1503,58,Male,172.72242558924827,73.50105122248996,weight_loss,beginner
1504,19,Female,194.18693110283348,72.9397114469202,muscle_gain,beginner
1505,74,Female,162.78585060788052,49.659002247915325,cardio,intermediate
1506,48,Female,175.26622190671443,52.87466698555309,weight_loss,advanced
1507,68,Male,161.85342695137402,52.289651117191205,muscle_gain,intermediate
1508,66,Male,175.2353425650207,72.79936500062954,muscle_gain,intermediate
1509,67,Female,163.01664426986858,85.70101020760146,weight_loss,advanced
1510,54,Female,173.98900572543428,73.53817808168814,weight_loss,intermediate
1511,22,Male,189.05895122307206,91.10788509736032,muscle_gain,intermediate
1512,40,Male,161.901140050651,57.96142131523836,muscle_gain,advanced
1513,21,Female,169.26657974561417,85.63904925207558,muscle_gain,beginner
1514,20,Male,169.91452699086483,53.32245044012534,muscle_gain,advanced
1515,49,Female,152.5668494103956,73.49262908087229,cardio,beginner
1516,21,Male,155.29077361702753,55.7538808280352,muscle_gain,beginner
1517,65,Female,152.3967081868335,44.689346536727925,muscle_gain,intermediate
1518,23,Male,154.29220042023255,52.53035541772726,weight_loss,beginner
1519,15,Male,169.27557813760032,75.0633408303356,cardio,advanced
1520,70,Female,182.10615784640777,79.02923007977164,weight_loss,intermediate
1521,61,Male,180.63830988655945,68.03343530591349,weight_loss,intermediate
1522,22,Male,174.04928943480056,94.39828378151194,cardio,beginner
1523,68,Male,171.49506131943969,40.0,cardio,beginner
1524,22,Male,172.1213534869442,72.46780340960781,weight_loss,intermediate
1525,63,Male,172.34438581236193,102.16163168613662,muscle_gain,advanced
1526,26,Male,162.4765021193592,65.83520319643668,muscle_gain,beginner
1527,24,Female,163.47890568819605,63.39004583667471,muscle_gain,advanced
1528,51,Female,172.8457663792863,63.70460901339991,weight_loss,beginner
1529,66,Male,162.6535536580576,78.10361696738829,muscle_gain,intermediate
1530,57,Male,181.4878415771366,71.24978077999495,cardio,beginner
1531,44,Male,140.35141022871161,87.07131347897726,weight_loss,beginner
1532,49,Female,154.77476563955278,76.22835687275494,weight_loss,intermediate
1533,70,Female,174.17217607538683,89.70150951958529,weight_loss,advanced
1534,35,Male,158.22947956519258,71.44513007548385,cardio,advanced
1535,60,Female,180.71419627339662,96.10237407949239,weight_loss,beginner
1536,22,Female,161.84740395257367,60.34743299076925,weight_loss,intermediate
1537,54,Female,181.88094494125338,81.4982810349581,weight_loss,intermediate
1538,54,Male,175.06176841799498,61.589283480428364,cardio,advanced
1539,28,Male,174.72923665275948,60.87594578291734,cardio,advanced
1540,29,Female,169.75808097367587,74.10939054257506,cardio,beginner
1541,17,Male,159.9079641631851,66.20015674277913,cardio,intermediate
1542,18,Female,163.05746633104226,89.04665553021604,weight_loss,intermediate
1543,24,Female,149.1834520593356,84.74332255446578,muscle_gain,beginner
1544,50,Female,155.33964454459067,58.59156750633618,cardio,advanced
1545,72,Male,160.78211169804922,72.26607693208673,muscle_gain,beginner
1546,34,Female,176.24464588460484,40.0,muscle_gain,advanced
1547,48,Male,149.60002282885952,67.57016933351616,cardio,intermediate
1548,17,Male,146.32862413669315,69.34643352877283,muscle_gain,intermediate
1549,49,Female,145.62409564923144,40.0,muscle_gain,beginner
1550,58,Female,156.94108636668824,71.0073514284659,cardio,advanced
1551,70,Female,173.72392892449471,40.0,muscle_gain,intermediate
1552,52,Male,167.3758089666027,86.24516289191862,muscle_gain,advanced
1553,56,Male,160.93877056693998,72.89814294400729,muscle_gain,advanced
1554,51,Female,162.92209437385247,65.34834752197006,muscle_gain,intermediate
1555,47,Male,159.8823195252256,77.06303561910966,muscle_gain,intermediate
1556,37,Female,147.8593060844224,61.193644149760196,cardio,beginner
1557,66,Male,164.53536226333125,64.53268146950057,muscle_gain,intermediate
1558,42,Female,167.7445579487359,73.6102414185565,cardio,advanced
1559,22,Male,173.2407527038609,68.52199294242308,weight_loss,beginner
1560,57,Male,148.22464542177298,70.13311148001175,cardio,advanced
1561,61,Female,163.0995250769379,64.2977919875163,muscle_gain,advanced
1562,58,Female,158.80271021546278,67.59859034112299,muscle_gain,advanced
1563,45,Female,172.9006917452623,46.53480538175257,weight_loss,beginner
1564,52,Female,152.78027875739764,105.51535578280259,cardio,advanced
1565,62,Female,167.02488578434804,85.68921811141477,weight_loss,beginner
1566,56,Male,162.28638903029793,77.2885305708943,weight_loss,intermediate
1567,73,Female,167.90200774242413,65.55877051335582,muscle_gain,advanced
1568,74,Female,154.0943380258081,69.40885046977562,muscle_gain,advanced
1569,68,Female,162.3923550176276,76.39423494526262,muscle_gain,intermediate
1570,69,Female,168.89735904311166,79.13858853716462,weight_loss,beginner
1571,61,Male,176.08860938729717,73.20011117980904,muscle_gain,intermediate
1572,27,Female,161.3339690626811,55.22833833239796,muscle_gain,beginner
1573,64,Male,165.68742329621966,70.17323840314972,cardio,advanced
1574,65,Female,165.78815341991455,65.49518651441402,weight_loss,advanced
1575,29,Female,178.6167322604216,69.94620131589542,cardio,advanced
1576,52,Female,169.24770744906866,65.7204696417538,weight_loss,advanced
1577,53,Female,165.02662446360512,66.22114526804562,muscle_gain,advanced
1578,45,Male,161.62608549493828,83.31315690192434,cardio,advanced
1579,68,Female,164.78418999172445,56.429090349011474,cardio,advanced
1580,68,Male,158.8572174748636,77.88373655183277,cardio,advanced
1581,47,Male,155.5970546780142,85.50766247235673,cardio,intermediate
1582,36,Female,156.5798882519493,95.1451047517824,weight_loss,intermediate
1583,70,Female,148.8160078691422,86.37637183547984,weight_loss,advanced
1584,67,Male,165.5676522733616,44.85098656694199,muscle_gain,beginner
1585,21,Female,164.92238667390262,76.58492191060238,muscle_gain,intermediate
1586,26,Female,169.79722720832743,91.61634491931,muscle_gain,advanced
1587,39,Female,166.61163750650505,77.99929933749887,muscle_gain,beginner
1588,60,Female,164.0377900158129,73.92976956265593,weight_loss,beginner
1589,36,Male,160.1902042148401,66.82285184754971,muscle_gain,advanced
1590,54,Male,171.575282178982,102.81208361870227,muscle_gain,advanced
1591,67,Male,168.97014040270187,81.79077650210512,cardio,intermediate
1592,43,Female,154.09385337382722,79.09337550709603,weight_loss,beginner
1593,52,Male,168.3033266990895,67.180184873389,cardio,intermediate
1594,18,Male,159.5597620609787,69.44955565244693,muscle_gain,advanced
1595,45,Male,166.66840588441366,68.45910307946367,weight_loss,intermediate
1596,31,Female,172.41472451012754,70.70958818973729,weight_loss,advanced
1597,42,Female,167.67087831115214,61.27233216506127,weight_loss,intermediate
1598,15,Male,166.10448241409696,55.18589333811793,cardio,advanced
1599,50,Female,162.59221377466312,92.04917355167233,muscle_gain,intermediate
1600,72,Female,180.3271828373889,83.79371048412001,muscle_gain,intermediate
1601,37,Male,156.33267780285644,58.64187283742971,cardio,beginner
1602,69,Male,169.8703612159798,77.75184932822582,muscle_gain,advanced
